file_name,file_code,parameter,orig_variable_code,variable_code,Unit,type_variable,classes,range,valid_values,missing_values,missing_pop,del,metadati_fattori,metadati_normalizzazione,Unnamed: 14,Unnamed: 15,population
"Fujirebio Beta-Amyloid Ratio [ADNIGO,2] ",FUJIREBIOABETA,Visit,VISCODE2,VISCODE,,<class 'str'>,"m60, m72, m48, nv, m36, bl, m24",,421.0,0.0,pop not found,keep,,,,,
"Fujirebio Beta-Amyloid Ratio [ADNIGO,2] ",FUJIREBIOABETA,Visit,EXAMDATE,EXAMDATE,,<class 'str'>,"2011-04-14, 2011-08-11, 2010-09-28, 2011-02-16, 2011-03-17",,421.0,0.0,pop not found,keep,,,,,
"Fujirebio Beta-Amyloid Ratio [ADNIGO,2] ",FUJIREBIOABETA,Abeta,ABETA42,AB42_CSF,lumipulse,<class 'numpy.int64'>,,"2267.0, 42.0",421.0,0.0,pop not found,keep,predittore,intervallo,,,
"Fujirebio Beta-Amyloid Ratio [ADNIGO,2] ",FUJIREBIOABETA,Abeta,ABETA40,AB40_CSF,lumipulse,<class 'numpy.float64'>,,"27373.0, 874.0",419.0,2.0,pop not found,keep,predittore,intervallo,,,
"Fujirebio Beta-Amyloid Ratio [ADNIGO,2] ",FUJIREBIOABETA,Abeta,ABETA42_40,AB4240_CSF,lumipulse,<class 'numpy.float64'>,,"0.8272311212814645, 0.0216698534098151",419.0,2.0,pop not found,keep,predittore,intervallo,,,
"Fujirebio Beta-Amyloid Ratio [ADNIGO,2] ",FUJIREBIOABETA,Visit,,VISIT_MONTH,,<class 'numpy.int64'>,0,"0.0, 0.0",421.0,0.0,pop not found,keep,,,,,
"Fujirebio Beta-Amyloid Ratio [ADNIGO,2] ",FUJIREBIOABETA,Other,,METHOD,,<class 'str'>,lumipulse,,421.0,0.0,pop not found,keep,,,,,
"Fujirebio Beta-Amyloid Ratio [ADNIGO,2] ",FUJIREBIOABETA,ATN,,Apositive,,<class 'numpy.int64'>,"0, 1","1.0, 0.0",421.0,0.0,pop not found,keep,predittore,,,,
"SALADAX Biomedical Summaries [ADNI1,GO,2]",SALADAX_BIOMEDICAL,ID,RID,RID,,<class 'numpy.float64'>,,"4989.0, 2018.0",222.0,0.0,pop not found,keep,,,,,
"SALADAX Biomedical Summaries [ADNI1,GO,2]",SALADAX_BIOMEDICAL,Visit,EXAMDATE,EXAMDATE,,<class 'str'>,"2010-12-14, 2012-12-19, 2011-05-16, 2013-05-02, 2011-07-19",,222.0,0.0,pop not found,keep,,,,,
"SALADAX Biomedical Summaries [ADNI1,GO,2]",SALADAX_BIOMEDICAL,Visit,VISCODE2,VISCODE,,<class 'str'>,"bl, m24, nan",,221.0,1.0,pop not found,keep,,,,,
"SALADAX Biomedical Summaries [ADNI1,GO,2]",SALADAX_BIOMEDICAL,Abeta,ABETA42,AB42_CSF,saladax_immun_sandwich,<class 'numpy.float64'>,,"855.0, 83.0",220.0,2.0,pop not found,keep,predittore,intervallo,,,
"SALADAX Biomedical Summaries [ADNI1,GO,2]",SALADAX_BIOMEDICAL,Tau,TOTALTAU,TTAU_CSF,saladax_immun_sandwich,<class 'numpy.float64'>,,"931.0, 89.0",216.0,6.0,pop not found,keep,predittore,intervallo,,,
"SALADAX Biomedical Summaries [ADNI1,GO,2]",SALADAX_BIOMEDICAL,Visit,,VISIT_MONTH,,<class 'numpy.int64'>,,"33.0, 0.0",222.0,0.0,pop not found,keep,,,,,
"SALADAX Biomedical Summaries [ADNI1,GO,2]",SALADAX_BIOMEDICAL,Other,,METHOD,,<class 'str'>,saladax,,222.0,0.0,pop not found,keep,,,,,
"SALADAX Biomedical Summaries [ADNI1,GO,2]",SALADAX_BIOMEDICAL,Tau,,TTAU_AB42_CSF,,<class 'numpy.float64'>,,"8.62037037037037, 0.2133956386292834",214.0,8.0,pop not found,keep,predittore,,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,id,RID,RID,,<class 'numpy.int64'>,None,"5295.0, 42.0",3658.0,0.0,"ADNI3, ADNI4",keep,,,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,Cohort,COLPROT,COHORT,,<class 'str'>,"ADNI1, ADNI2, ADNIGO, nv",None,3658.0,0.0,"ADNI3, ADNI4",keep,,,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,Visit,VISCODE2,VISCODE,,<class 'str'>,"bl, m06, m12, m18, m24",None,3658.0,0.0,"ADNI3, ADNI4",keep,,,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,Visit,EXAMDATE,EXAMDATE,,<class 'str'>,"2005-11-10, 2006-05-02, 2006-11-09, 2007-05-10, 2007-11-30",None,3658.0,0.0,"ADNI3, ADNI4",keep,,,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,Age,VISITAGE,AGE,,<class 'numpy.float64'>,None,"94.66304, 55.0",3658.0,0.0,"ADNI3, ADNI4",keep,,,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,APOE,DIAN_APOE,APOE,,<class 'str'>,"e33e0, e23e0, e44e0, e34e0, e24e0, e22e0",None,3658.0,0.0,"ADNI3, ADNI4",keep,cofattore,,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,Other,DIAN_GROUP,DIAN_MUTATION,,<class 'numpy.float64'>,"1.0, 0.0, nan, 2.0","2.0, 0.0",3564.0,94.0,"ADNI3, ADNI4",keep,,,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,CDR,CDRSUM,CDRSB,,<class 'numpy.float64'>,None,"18.0, 0.0",3591.0,67.0,"ADNI3, ADNI4",keep,predittore,scala,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,CDR,CDRGLOB,CDRGLOB,,<class 'numpy.float64'>,"0.5, 1.0, 2.0, 0.0, nan, 3.0","3.0, 0.0",3591.0,67.0,"ADNI3, ADNI4",keep,predittore,scala,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,MMSE,DIAN_MMSE,MMSE,,<class 'numpy.float64'>,None,"30.0, 0.0",3549.0,109.0,"ADNI3, ADNI4",keep,predittore,scala,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,Other,update_stamp,update_stamp,,<class 'str'>,"2022-05-25 15:48:03.0, 2022-05-25 15:48:02.0, 2022-05-25 15:48:04.0, 2022-05-25 15:48:05.0, 2022-05-25 15:48:06.0, 2022-05-25 15:48:07.0, 2022-05-25 15:48:08.0",None,3658.0,0.0,"ADNI3, ADNI4",keep,,,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,,,VISIT_MONTH,,<class 'numpy.int64'>,None,"122.0, 0.0",3658.0,0.0,"ADNI3, ADNI4",keep,,,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,,,APOE_4,,<class 'numpy.float64'>,"0.0, 2.0, 1.0","2.0, 0.0",3658.0,0.0,"ADNI3, ADNI4",keep,,,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,,,METHOD,,<class 'str'>,"unknown, elecsys, massospectrometry",None,3658.0,0.0,"ADNI3, ADNI4",keep,,,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,Gender,['GENDER'],GENDER/female,,<class 'numpy.bool'>,"False, True",None,3658.0,0.0,"ADNI3, ADNI4",keep,cofattore,,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,Gender,['GENDER'],GENDER/male,,<class 'numpy.bool'>,"True, False",None,3658.0,0.0,"ADNI3, ADNI4",keep,cofattore,,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,Marry,['MARISTAT'],MARRY/divorced,,<class 'numpy.bool'>,"False, True",None,3658.0,0.0,"ADNI3, ADNI4",keep,cofattore,,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,Marry,['MARISTAT'],MARRY/married,,<class 'numpy.bool'>,"True, False",None,3658.0,0.0,"ADNI3, ADNI4",keep,cofattore,,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,Marry,['MARISTAT'],MARRY/single,,<class 'numpy.bool'>,"False, True",None,3658.0,0.0,"ADNI3, ADNI4",keep,cofattore,,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,Marry,['MARISTAT'],MARRY/widowed,,<class 'numpy.bool'>,"False, True",None,3658.0,0.0,"ADNI3, ADNI4",keep,cofattore,,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,Ethnicity,['HISPANIC'],ETHNICITY/latino,,<class 'numpy.bool'>,"True, False",None,3658.0,0.0,"ADNI3, ADNI4",keep,cofattore,,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,Ethnicity,['HISPANIC'],ETHNICITY/not_latino,,<class 'numpy.bool'>,"False, True",None,3658.0,0.0,"ADNI3, ADNI4",keep,cofattore,,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,Race,['RACE'],RACE/Asian,,<class 'numpy.bool'>,"False, True",None,3658.0,0.0,"ADNI3, ADNI4",keep,cofattore,,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,Race,['RACE'],RACE/Black,,<class 'numpy.bool'>,"False, True",None,3658.0,0.0,"ADNI3, ADNI4",keep,cofattore,,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,Race,['RACE'],RACE/Native_american,,<class 'numpy.bool'>,"False, True",None,3658.0,0.0,"ADNI3, ADNI4",keep,cofattore,,,,
The DIAN-ADNI Comparison Study,ADNI_DIAN_COMPARISON,Race,['RACE'],RACE/White,,<class 'numpy.bool'>,"True, False",None,3658.0,0.0,"ADNI3, ADNI4",keep,cofattore,,,,
"Meso Scale Diagnostics Analysis of Residual CSF Samples [ADNIGO,2] ",MESOSCALE,ID,RID,RID,,<class 'numpy.int64'>,,"5296.0, 31.0",250.0,0.0,pop not found,keep,,,,,
"Meso Scale Diagnostics Analysis of Residual CSF Samples [ADNIGO,2] ",MESOSCALE,VIsit,DRAWDTE,EXAMDATE,,<class 'str'>,"2010-12-14, 2010-12-15, 2011-02-08, 2010-09-28, 2011-02-01",,250.0,0.0,pop not found,keep,,,,,
"Meso Scale Diagnostics Analysis of Residual CSF Samples [ADNIGO,2] ",MESOSCALE,Visit,VISCODE2,VISCODE,,<class 'str'>,"m60, m48, m72, nan, bl, m24",,247.0,3.0,pop not found,keep,,,,,
"Meso Scale Diagnostics Analysis of Residual CSF Samples [ADNIGO,2] ",MESOSCALE,Abeta,ABETA40,AB40_CSF,"MSD, Rockville MD",<class 'numpy.int64'>,,"14758.0, 2354.0",250.0,0.0,pop not found,keep,predittore,intervallo,,,
"Meso Scale Diagnostics Analysis of Residual CSF Samples [ADNIGO,2] ",MESOSCALE,Abeta,ABETA42,AB42_CSF,"MSD, Rockville MD",<class 'numpy.int64'>,,"1327.0, 139.0",250.0,0.0,pop not found,keep,predittore,intervallo,,,
"Meso Scale Diagnostics Analysis of Residual CSF Samples [ADNIGO,2] ",MESOSCALE,Tau,TAU,TTAU_CSF,"MSD, Rockville MD",<class 'numpy.int64'>,,"1264.0, 79.0",250.0,0.0,pop not found,keep,predittore,intervallo,,,
"Meso Scale Diagnostics Analysis of Residual CSF Samples [ADNIGO,2] ",MESOSCALE,Visit,,VISIT_MONTH,,<class 'numpy.int64'>,0,"0.0, 0.0",250.0,0.0,pop not found,keep,,,,,
"Meso Scale Diagnostics Analysis of Residual CSF Samples [ADNIGO,2] ",MESOSCALE,Other,,METHOD,,<class 'str'>,mesoscalediscovery,,250.0,0.0,pop not found,keep,,,,,
"Meso Scale Diagnostics Analysis of Residual CSF Samples [ADNIGO,2] ",MESOSCALE,Abeta,,AB4240_CSF,,<class 'numpy.float64'>,,"0.1225866050808314, 0.0260906157946416",250.0,0.0,pop not found,keep,predittore,intervallo,,,
"Meso Scale Diagnostics Analysis of Residual CSF Samples [ADNIGO,2] ",MESOSCALE,Tau,,TTAU_AB42_CSF,,<class 'numpy.float64'>,,"5.17741935483871, 0.1600587371512481",250.0,0.0,pop not found,keep,predittore,intervallo,,,
"Meso Scale Diagnostics Analysis of Residual CSF Samples [ADNIGO,2] ",MESOSCALE,ATN,,Apositive,,<class 'numpy.int64'>,"1, 0","1.0, 0.0",250.0,0.0,pop not found,keep,predittore,,,,
"Meso Scale Diagnostics Analysis of Residual CSF Samples [ADNIGO,2] ",MESOSCALE,ATN,,Npositive,,<class 'numpy.int64'>,"1, 0","1.0, 0.0",250.0,0.0,pop not found,keep,predittore,,,,
"UPENN CSF Biomarker Master Alzbio3 (BATCH1-8) [ADNI1,GO,2] ",UPENNBIOMK_MASTER,ID,RID,RID,,<class 'numpy.int64'>,,"5023.0, 3.0",1553.0,0.0,pop not found,keep,,,,,
"UPENN CSF Biomarker Master Alzbio3 (BATCH1-8) [ADNI1,GO,2] ",UPENNBIOMK_MASTER,Visit,DRAWDTE,EXAMDATE,,<class 'str'>,"2005-09-12, 2006-09-13, 2005-11-22, 2006-11-28, 2005-09-07",,1553.0,0.0,pop not found,keep,,,,,
"UPENN CSF Biomarker Master Alzbio3 (BATCH1-8) [ADNI1,GO,2] ",UPENNBIOMK_MASTER,Visit,VISCODE,VISCODE,,<class 'str'>,"bl, m12, m24, m48, m60, m84, m36, m72",,1553.0,0.0,pop not found,keep,,,,,
"UPENN CSF Biomarker Master Alzbio3 (BATCH1-8) [ADNI1,GO,2] ",UPENNBIOMK_MASTER,Abeta,ABETA,AB42_CSF,AlzBio3,<class 'numpy.float64'>,,"374.0, 45.9",1553.0,0.0,pop not found,keep,predittore,intervallo,,,
"UPENN CSF Biomarker Master Alzbio3 (BATCH1-8) [ADNI1,GO,2] ",UPENNBIOMK_MASTER,Tau,TAU,TTAU_CSF,AlzBio3,<class 'numpy.float64'>,,"371.0, 14.0",1543.0,10.0,pop not found,keep,predittore,intervallo,,,
"UPENN CSF Biomarker Master Alzbio3 (BATCH1-8) [ADNI1,GO,2] ",UPENNBIOMK_MASTER,Tau,PTAU,PT181_CSF,AlzBio3,<class 'numpy.float64'>,,"193.0, 7.0",1551.0,2.0,pop not found,keep,predittore,intervallo,,,
"UPENN CSF Biomarker Master Alzbio3 (BATCH1-8) [ADNI1,GO,2] ",UPENNBIOMK_MASTER,Visit,,VISIT_MONTH,,<class 'numpy.int64'>,,"86.0, 0.0",1553.0,0.0,pop not found,keep,,,,,
"UPENN CSF Biomarker Master Alzbio3 (BATCH1-8) [ADNI1,GO,2] ",UPENNBIOMK_MASTER,Other,,METHOD,,<class 'str'>,alzbio3,,1553.0,0.0,pop not found,keep,,,,,
"UPENN CSF Biomarker Master Alzbio3 (BATCH1-8) [ADNI1,GO,2] ",UPENNBIOMK_MASTER,Tau,,TTAU_AB42_CSF,,<class 'numpy.float64'>,,"3.683673469387755, 0.0704433497536945",1543.0,10.0,pop not found,keep,predittore,intervallo,,,
"UPENN CSF Biomarker Master Alzbio3 (BATCH1-8) [ADNI1,GO,2] ",UPENNBIOMK_MASTER,Tau,,PT181_AB42_CSF,,<class 'numpy.float64'>,,"1.6534653465346534, 0.0419161676646706",1551.0,2.0,pop not found,keep,predittore,intervallo,,,
"UPENN CSF Biomarker Master Alzbio3 (BATCH1-8) [ADNI1,GO,2] ",UPENNBIOMK_MASTER,ATN,,Apositive,,<class 'numpy.int64'>,"1, 0","1.0, 0.0",1553.0,0.0,pop not found,keep,predittore,,,,
"UPENN CSF Biomarker Master Alzbio3 (BATCH1-8) [ADNI1,GO,2] ",UPENNBIOMK_MASTER,ATN,,Tpositive,,<class 'numpy.float64'>,"0.0, 1.0, nan","1.0, 0.0",1551.0,2.0,pop not found,keep,predittore,,,,
"UPENN CSF Biomarker Master Alzbio3 (BATCH1-8) [ADNI1,GO,2] ",UPENNBIOMK_MASTER,ATN,,Npositive,,<class 'numpy.float64'>,"0.0, nan, 1.0","1.0, 0.0",1543.0,10.0,pop not found,keep,predittore,,,,
"UPENN - 2D-UPLC tandem mass spectrometry measurement of  Abeta42,  Abeta40 and Abeta38 adjustment of Abeta42 results to CRM. [ADNI1,GO,2] ",UPENN_2DUPLC_CRM,ID,RID,RID,,<class 'numpy.int64'>,,"5285.0, 31.0",847.0,0.0,pop not found,keep,,,,,
"UPENN - 2D-UPLC tandem mass spectrometry measurement of  Abeta42,  Abeta40 and Abeta38 adjustment of Abeta42 results to CRM. [ADNI1,GO,2] ",UPENN_2DUPLC_CRM,Visit,VISCODE2,VISCODE,,<class 'str'>,"bl, m12, m24, m48, m60",,847.0,0.0,pop not found,keep,,,,,
"UPENN - 2D-UPLC tandem mass spectrometry measurement of  Abeta42,  Abeta40 and Abeta38 adjustment of Abeta42 results to CRM. [ADNI1,GO,2] ",UPENN_2DUPLC_CRM,Visit,EXAMDATE,EXAMDATE,,<class 'str'>,"2005-10-24, 2006-10-30, 2008-08-07, 2009-10-22, 2010-12-14",,847.0,0.0,pop not found,keep,,,,,
"UPENN - 2D-UPLC tandem mass spectrometry measurement of  Abeta42,  Abeta40 and Abeta38 adjustment of Abeta42 results to CRM. [ADNI1,GO,2] ",UPENN_2DUPLC_CRM,Abeta,ABETA40,AB40_CSF,2DUPLC_massospectometry,<class 'numpy.float64'>,,"18252.0, 2709.0",846.0,1.0,pop not found,keep,predittore,intervallo,,,
"UPENN - 2D-UPLC tandem mass spectrometry measurement of  Abeta42,  Abeta40 and Abeta38 adjustment of Abeta42 results to CRM. [ADNI1,GO,2] ",UPENN_2DUPLC_CRM,Abeta,ABETA42CRM,AB42_CSF,2DUPLC_massospectometry,<class 'numpy.int64'>,,"3359.0, 239.0",847.0,0.0,pop not found,keep,predittore,intervallo,,,
"UPENN - 2D-UPLC tandem mass spectrometry measurement of  Abeta42,  Abeta40 and Abeta38 adjustment of Abeta42 results to CRM. [ADNI1,GO,2] ",UPENN_2DUPLC_CRM,Visit,,VISIT_MONTH,,<class 'numpy.int64'>,,"122.0, 0.0",847.0,0.0,pop not found,keep,,,,,
"UPENN - 2D-UPLC tandem mass spectrometry measurement of  Abeta42,  Abeta40 and Abeta38 adjustment of Abeta42 results to CRM. [ADNI1,GO,2] ",UPENN_2DUPLC_CRM,Other,,METHOD,,<class 'str'>,massospectrometry,,847.0,0.0,pop not found,keep,,,,,
"UPENN - 2D-UPLC tandem mass spectrometry measurement of  Abeta42,  Abeta40 and Abeta38 adjustment of Abeta42 results to CRM. [ADNI1,GO,2] ",UPENN_2DUPLC_CRM,Abeta,,AB4240_CSF,,<class 'numpy.float64'>,,"0.2406776539913452, 0.0411609498680738",846.0,1.0,pop not found,keep,predittore,intervallo,,,
"UPENN - 2D-UPLC tandem mass spectrometry measurement of  Abeta42,  Abeta40 and Abeta38 adjustment of Abeta42 results to CRM. [ADNI1,GO,2] ",UPENN_2DUPLC_CRM,ATN,,Apositive,,<class 'numpy.int64'>,"0, 1","1.0, 0.0",847.0,0.0,pop not found,keep,predittore,,,,
UPENN - Hierarchical Parcellation of MRI Using Multi-atlas Labeling Methods [ADNI1],UPENN_ROI_MARS,ID,RID,RID,,<class 'numpy.int64'>,,"1435.0, 2.0",840.0,0.0,pop not found,keep,,,,,
UPENN - Hierarchical Parcellation of MRI Using Multi-atlas Labeling Methods [ADNI1],UPENN_ROI_MARS,Visit,VISCODE,VISCODE,,<class 'str'>,sc,,840.0,0.0,pop not found,keep,,,,,
UPENN - Hierarchical Parcellation of MRI Using Multi-atlas Labeling Methods [ADNI1],UPENN_ROI_MARS,Visit,EXAMDATE,EXAMDATE,,<class 'str'>,"2005-08-26, 2005-09-01, 2005-09-22, 2005-09-02, 2005-11-15",,840.0,0.0,pop not found,keep,,,,,
UPENN - Hierarchical Parcellation of MRI Using Multi-atlas Labeling Methods [ADNI1],UPENN_ROI_MARS,Other,IMAGE_UID,IMAGEUID,,<class 'str'>,"I35475, I32237, I64631, I32246, I33025",,840.0,0.0,pop not found,keep,,,,,
UPENN - Hierarchical Parcellation of MRI Using Multi-atlas Labeling Methods [ADNI1],UPENN_ROI_MARS,Other,STATUS,STATUS,,<class 'str'>,COMPLETE,,840.0,0.0,pop not found,keep,,,,,
UPENN - Hierarchical Parcellation of MRI Using Multi-atlas Labeling Methods [ADNI1],UPENN_ROI_MARS,Volume,R702,ICV,mm3,<class 'numpy.int64'>,,"2013350.0, 1154010.0",840.0,0.0,pop not found,keep,predittore,volume,,,
UPENN - Hierarchical Parcellation of MRI Using Multi-atlas Labeling Methods [ADNI1],UPENN_ROI_MARS,Volume,R525,RVentricles,mm3,<class 'numpy.float64'>,,"73404.5, 3174.13",840.0,0.0,pop not found,keep,predittore,volume,,,
UPENN - Hierarchical Parcellation of MRI Using Multi-atlas Labeling Methods [ADNI1],UPENN_ROI_MARS,Volume,R517,LVentricles,mm3,<class 'numpy.float64'>,,"88955.7, 4038.95",840.0,0.0,pop not found,keep,predittore,volume,,,
UPENN - Hierarchical Parcellation of MRI Using Multi-atlas Labeling Methods [ADNI1],UPENN_ROI_MARS,Volume,R122,RFusiform,mm3,<class 'numpy.float64'>,,"10880.2, 4306.12",840.0,0.0,pop not found,keep,predittore,volume,,,
UPENN - Hierarchical Parcellation of MRI Using Multi-atlas Labeling Methods [ADNI1],UPENN_ROI_MARS,Volume,R123,LFusiform,mm3,<class 'numpy.float64'>,,"10508.7, 4235.04",840.0,0.0,pop not found,keep,predittore,volume,,,
UPENN - Hierarchical Parcellation of MRI Using Multi-atlas Labeling Methods [ADNI1],UPENN_ROI_MARS,Volume,R116,REntorhinal,mm3,<class 'numpy.float64'>,,"3273.67, 852.971",840.0,0.0,pop not found,keep,predittore,volume,,,
UPENN - Hierarchical Parcellation of MRI Using Multi-atlas Labeling Methods [ADNI1],UPENN_ROI_MARS,Volume,R117,LEntorhinal,mm3,<class 'numpy.float64'>,,"3432.84, 681.533",840.0,0.0,pop not found,keep,predittore,volume,,,
UPENN - Hierarchical Parcellation of MRI Using Multi-atlas Labeling Methods [ADNI1],UPENN_ROI_MARS,Volume,R47,RHippocampus,mm3,<class 'numpy.float64'>,,"5501.21, 1892.33",840.0,0.0,pop not found,keep,predittore,volume,,,
UPENN - Hierarchical Parcellation of MRI Using Multi-atlas Labeling Methods [ADNI1],UPENN_ROI_MARS,Volume,R48,LHippocampus,mm3,<class 'numpy.float64'>,,"5231.3, 1833.76",840.0,0.0,pop not found,keep,predittore,volume,,,
UPENN - Hierarchical Parcellation of MRI Using Multi-atlas Labeling Methods [ADNI1],UPENN_ROI_MARS,,,VISIT_MONTH,,<class 'numpy.int64'>,0,"0.0, 0.0",840.0,0.0,pop not found,keep,,,,,
UPENN - Hierarchical Parcellation of MRI Using Multi-atlas Labeling Methods [ADNI1],UPENN_ROI_MARS,,,FSVERSION,,<class 'str'>,NOT FreeSurfer,,840.0,0.0,pop not found,keep,,,,,
"ApoE Genotyping - Results [ADNI1,GO,2,3,4]",APOERES,Cohort,PHASE,COHORT,,<class 'str'>,"ADNI1, ADNIGO, ADNI2, ADNI3, ADNI4",,2866.0,0.0,,keep,,,,,
"ApoE Genotyping - Results [ADNI1,GO,2,3,4]",APOERES,ID,RID,RID,,<class 'numpy.int64'>,,"10566.0, 2.0",2866.0,0.0,,keep,,,,,
"ApoE Genotyping - Results [ADNI1,GO,2,3,4]",APOERES,APOE,GENOTYPE,APOE,,<class 'str'>,"e3e3, e3e4, e2e3, e4e4, e2e4, e2e2",,2866.0,0.0,,keep,cofattore,,,,
"ApoE Genotyping - Results [ADNI1,GO,2,3,4]",APOERES,APOE,[APOE],APOE_4,,<class 'numpy.int64'>,"0, 1, 2","2.0, 0.0",2866.0,0.0,,keep,cofattore,,,,
"ApoE Genotyping - Results [ADNI1,GO,2,3,4]",APOERES,,,VISCODE,,<class 'str'>,"sc, f, nan",,1159.0,1707.0,"ADNIGO, ADNI2, ADNI3, ADNI4",drop,,,,,
"Functional Activities Questionnaire (FAQ) [ADNI1,GO,2,3,4]",FAQ,Cohort,PHASE,COHORT,,<class 'str'>,"ADNI1, ADNIGO, ADNI2, ADNI3, ADNI4",None,12255.0,0.0,,keep,,,,,
"Functional Activities Questionnaire (FAQ) [ADNI1,GO,2,3,4]",FAQ,ID,RID,RID,,<class 'numpy.int64'>,None,"10271.0, 2.0",12255.0,0.0,,keep,,,,,
"Functional Activities Questionnaire (FAQ) [ADNI1,GO,2,3,4]",FAQ,Visit,VISCODE2,VISCODE,,<class 'str'>,"bl, m06, m36, m60, m72",None,12255.0,0.0,,keep,,,,,
"Functional Activities Questionnaire (FAQ) [ADNI1,GO,2,3,4]",FAQ,Visit,VISDATE,EXAMDATE,,<class 'str'>,"2005-09-08, 2006-03-06, 2008-08-27, 2010-09-22, 2011-09-19",None,12253.0,2.0,,keep,,,,,
"Functional Activities Questionnaire (FAQ) [ADNI1,GO,2,3,4]",FAQ,FAQ,FAQTOTAL,FAQ,,<class 'numpy.float64'>,None,"30.0, 0.0",12255.0,0.0,,keep,predittore,scala,,,
"Functional Activities Questionnaire (FAQ) [ADNI1,GO,2,3,4]",FAQ,Other,update_stamp,update_stamp,,<class 'str'>,"2005-09-08 00:00:00.0, 2006-03-07 00:00:00.0, 2008-08-27 00:00:00.0, 2012-11-16 09:40:25.0, 2013-04-09 15:24:05.0",None,12255.0,0.0,,keep,,,,,
"Functional Activities Questionnaire (FAQ) [ADNI1,GO,2,3,4]",FAQ,,,VISIT_MONTH,,<class 'numpy.float64'>,None,"231.0, 0.0",12253.0,2.0,,keep,,,,,
"ADAS-Cognitive Behavior [ADNI1,GO,2,3,4]",ADAS,Cohort,PHASE,COHORT,,<class 'str'>,"ADNI1, ADNIGO, ADNI2, ADNI3, ADNI4",None,11868.0,0.0,,keep,,,,,
"ADAS-Cognitive Behavior [ADNI1,GO,2,3,4]",ADAS,ID,RID,RID,,<class 'numpy.int64'>,None,"10271.0, 2.0",11868.0,0.0,,keep,,,,,
"ADAS-Cognitive Behavior [ADNI1,GO,2,3,4]",ADAS,Visit,VISCODE2,VISCODE,,<class 'str'>,"bl, m06, m12, m24, m36",None,11868.0,0.0,,keep,,,,,
"ADAS-Cognitive Behavior [ADNI1,GO,2,3,4]",ADAS,Visit,VISDATE,EXAMDATE,,<class 'str'>,"2007-07-30, 2008-02-05, 2008-07-28, 2007-08-08, 2008-03-25",None,11866.0,2.0,,keep,,,,,
"ADAS-Cognitive Behavior [ADNI1,GO,2,3,4]",ADAS,ADAS,TOTSCORE,ADAS11,,<class 'numpy.float64'>,None,"70.0, 0.0",11868.0,0.0,,keep,predittore,scala,,,
"ADAS-Cognitive Behavior [ADNI1,GO,2,3,4]",ADAS,ADAS,TOTAL13,ADAS13,,<class 'numpy.float64'>,None,"85.0, 0.0",11766.0,102.0,,keep,predittore,scala,,,
"ADAS-Cognitive Behavior [ADNI1,GO,2,3,4]",ADAS,Other,update_stamp,update_stamp,,<class 'str'>,"2014-08-20 00:00:00.0, 2012-11-16 09:32:21.0, 2025-05-15 17:03:57.0, 2012-11-16 12:20:40.0, 2012-11-16 12:20:39.0",None,11868.0,0.0,,keep,,,,,
"ADAS-Cognitive Behavior [ADNI1,GO,2,3,4]",ADAS,,,VISIT_MONTH,,<class 'numpy.float64'>,None,"231.0, 0.0",11866.0,2.0,,keep,,,,,
"Clinical Dementia Rating [ADNI1,GO,2,3,4]",CDR,Cohort,PHASE,COHORT,,<class 'str'>,"ADNI1, ADNIGO, ADNI2, ADNI3, ADNI4",None,12252.0,0.0,,keep,,,,,
"Clinical Dementia Rating [ADNI1,GO,2,3,4]",CDR,ID,RID,RID,,<class 'numpy.int64'>,None,"10271.0, 2.0",12252.0,0.0,,keep,,,,,
