file_name,file_code,parameter,orig_variable_code,variable_code,Unit,type_variable,classes,range,valid_values,missing_values,missing_pop,del,metadati_fattori,metadati_normalizzazione,Unnamed: 14,Unnamed: 15
,UCBERKELEY_AMY_6MM,,,CTX_RH_FRONTALPOLE_SUVR,,<class 'numpy.float64'>,None,"3.409, 0.535",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_FRONTALPOLE_VOLUME,,<class 'numpy.float64'>,None,"2370.0, 381.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_FUSIFORM_SUVR,,<class 'numpy.float64'>,None,"2.973, 0.873",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_FUSIFORM_VOLUME,,<class 'numpy.float64'>,None,"13810.0, 4673.0",1450.0,66.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_INFERIORPARIETAL_SUVR,,<class 'numpy.float64'>,None,"4.303, 0.861",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_INFERIORPARIETAL_VOLUME,,<class 'numpy.float64'>,None,"21817.0, 6351.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_INFERIORTEMPORAL_SUVR,,<class 'numpy.float64'>,None,"3.534, 0.915",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_INFERIORTEMPORAL_VOLUME,,<class 'numpy.float64'>,None,"15738.0, 5168.0",1450.0,66.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_INSULA_SUVR,,<class 'numpy.float64'>,None,"1.855, 0.76",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_INSULA_VOLUME,,<class 'numpy.float64'>,None,"9212.0, 3635.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_ISTHMUSCINGULATE_SUVR,,<class 'numpy.float64'>,None,"3.835, 0.834",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_ISTHMUSCINGULATE_VOLUME,,<class 'numpy.float64'>,None,"3770.0, 948.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_LATERALOCCIPITAL_SUVR,,<class 'numpy.float64'>,None,"3.922, 0.842",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_LATERALOCCIPITAL_VOLUME,,<class 'numpy.float64'>,None,"18366.0, 5576.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_LATERALORBITOFRONTAL_SUVR,,<class 'numpy.float64'>,None,"3.074, 0.77",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_LATERALORBITOFRONTAL_VOLUME,,<class 'numpy.float64'>,None,"9287.0, 4176.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_LINGUAL_SUVR,,<class 'numpy.float64'>,None,"3.03, 0.866",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_LINGUAL_VOLUME,,<class 'numpy.float64'>,None,"10478.0, 3485.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_MEDIALORBITOFRONTAL_SUVR,,<class 'numpy.float64'>,None,"2.623, 0.745",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_MEDIALORBITOFRONTAL_VOLUME,,<class 'numpy.float64'>,None,"7241.0, 3216.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_MIDDLETEMPORAL_SUVR,,<class 'numpy.float64'>,None,"3.786, 0.904",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_MIDDLETEMPORAL_VOLUME,,<class 'numpy.float64'>,None,"16918.0, 6392.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_PARACENTRAL_SUVR,,<class 'numpy.float64'>,None,"2.749, 0.757",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_PARACENTRAL_VOLUME,,<class 'numpy.float64'>,None,"5526.0, 2261.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_PARAHIPPOCAMPAL_SUVR,,<class 'numpy.float64'>,None,"2.313, 0.698",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_PARAHIPPOCAMPAL_VOLUME,,<class 'numpy.float64'>,None,"2783.0, 1096.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_PARSOPERCULARIS_SUVR,,<class 'numpy.float64'>,None,"3.672, 0.763",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_PARSOPERCULARIS_VOLUME,,<class 'numpy.float64'>,None,"7542.0, 2148.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_PARSORBITALIS_SUVR,,<class 'numpy.float64'>,None,"3.499, 0.792",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_PARSORBITALIS_VOLUME,,<class 'numpy.float64'>,None,"4301.0, 1261.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_PARSTRIANGULARIS_SUVR,,<class 'numpy.float64'>,None,"3.481, 0.755",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_PARSTRIANGULARIS_VOLUME,,<class 'numpy.float64'>,None,"7512.0, 2368.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_PERICALCARINE_SUVR,,<class 'numpy.float64'>,None,"3.092, 0.817",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_PERICALCARINE_VOLUME,,<class 'numpy.float64'>,None,"4347.0, 1160.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_POSTCENTRAL_SUVR,,<class 'numpy.float64'>,None,"2.677, 0.707",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_POSTCENTRAL_VOLUME,,<class 'numpy.float64'>,None,"13254.0, 4677.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_POSTERIORCINGULATE_SUVR,,<class 'numpy.float64'>,None,"3.412, 0.836",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_POSTERIORCINGULATE_VOLUME,,<class 'numpy.float64'>,None,"4499.0, 1064.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_PRECENTRAL_SUVR,,<class 'numpy.float64'>,None,"2.1, 0.737",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_PRECENTRAL_VOLUME,,<class 'numpy.float64'>,None,"18058.0, 6369.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_PRECUNEUS_SUVR,,<class 'numpy.float64'>,None,"3.817, 0.855",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_PRECUNEUS_VOLUME,,<class 'numpy.float64'>,None,"13659.0, 5498.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_ROSTRALANTERIORCINGULATE_SUVR,,<class 'numpy.float64'>,None,"1.976, 0.718",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_ROSTRALANTERIORCINGULATE_VOLUME,,<class 'numpy.float64'>,None,"3308.0, 559.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_ROSTRALMIDDLEFRONTAL_SUVR,,<class 'numpy.float64'>,None,"4.42, 0.693",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_ROSTRALMIDDLEFRONTAL_VOLUME,,<class 'numpy.float64'>,None,"26835.0, 7884.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_SUPERIORFRONTAL_SUVR,,<class 'numpy.float64'>,None,"2.784, 0.687",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_SUPERIORFRONTAL_VOLUME,,<class 'numpy.float64'>,None,"28618.0, 10729.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_SUPERIORPARIETAL_SUVR,,<class 'numpy.float64'>,None,"3.985, 0.748",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_SUPERIORPARIETAL_VOLUME,,<class 'numpy.float64'>,None,"18993.0, 6246.0",1450.0,66.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_SUPERIORTEMPORAL_SUVR,,<class 'numpy.float64'>,None,"2.553, 0.809",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_SUPERIORTEMPORAL_VOLUME,,<class 'numpy.float64'>,None,"14560.0, 5963.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_SUPRAMARGINAL_SUVR,,<class 'numpy.float64'>,None,"3.381, 0.77",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_SUPRAMARGINAL_VOLUME,,<class 'numpy.float64'>,None,"14074.0, 4622.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_TEMPORALPOLE_SUVR,,<class 'numpy.float64'>,None,"2.338, 0.807",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_TEMPORALPOLE_VOLUME,,<class 'numpy.float64'>,None,"4666.0, 878.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_TRANSVERSETEMPORAL_SUVR,,<class 'numpy.float64'>,None,"1.94, 0.684",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_TRANSVERSETEMPORAL_VOLUME,,<class 'numpy.float64'>,None,"1566.0, 461.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,LEFT_ACCUMBENS_AREA_SUVR,,<class 'numpy.float64'>,None,"2.312, 0.673",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,LEFT_ACCUMBENS_AREA_VOLUME,,<class 'numpy.float64'>,None,"821.0, 116.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,LEFT_AMYGDALA_SUVR,,<class 'numpy.float64'>,None,"2.602, 0.684",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,LEFT_AMYGDALA_VOLUME,,<class 'numpy.float64'>,None,"2468.0, 375.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,LEFT_CAUDATE_SUVR,,<class 'numpy.float64'>,None,"1.606, 0.457",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,LEFT_CAUDATE_VOLUME,,<class 'numpy.float64'>,None,"5745.0, 2065.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,LEFT_CEREBELLUM_CORTEX_SUVR,,<class 'numpy.float64'>,None,"1.18, 0.939",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,LEFT_CEREBELLUM_CORTEX_VOLUME,,<class 'numpy.float64'>,None,"66449.0, 36265.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,LEFT_CEREBELLUM_WHITE_MATTER_SUVR,,<class 'numpy.float64'>,None,"1.416, 0.756",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,LEFT_CEREBELLUM_WHITE_MATTER_VOLUME,,<class 'numpy.float64'>,None,"19946.0, 6892.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,LEFT_CEREBRAL_WHITE_MATTER_SUVR,,<class 'numpy.float64'>,None,"2.69, 0.796",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,LEFT_CEREBRAL_WHITE_MATTER_VOLUME,,<class 'numpy.float64'>,None,"288688.0, 30465.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,LEFT_CHOROID_PLEXUS_SUVR,,<class 'numpy.float64'>,None,"3.683, 0.5",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,LEFT_CHOROID_PLEXUS_VOLUME,,<class 'numpy.float64'>,None,"1916.0, 276.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,LEFT_HIPPOCAMPUS_SUVR,,<class 'numpy.float64'>,None,"2.028, 0.805",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,LEFT_HIPPOCAMPUS_VOLUME,,<class 'numpy.float64'>,None,"6080.0, 1314.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,LEFT_INF_LAT_VENT_SUVR,,<class 'numpy.float64'>,None,"2.237, 0.568",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,LEFT_INF_LAT_VENT_VOLUME,,<class 'numpy.float64'>,None,"11328.0, 53.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,LEFT_LATERAL_VENTRICLE_SUVR,,<class 'numpy.float64'>,None,"1.329, 0.214",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,LEFT_LATERAL_VENTRICLE_VOLUME,,<class 'numpy.float64'>,None,"79775.0, 3414.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,LEFT_PALLIDUM_SUVR,,<class 'numpy.float64'>,None,"2.591, 0.774",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,LEFT_PALLIDUM_VOLUME,,<class 'numpy.float64'>,None,"3117.0, 1090.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,LEFT_PUTAMEN_SUVR,,<class 'numpy.float64'>,None,"2.29, 0.791",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,LEFT_PUTAMEN_VOLUME,,<class 'numpy.float64'>,None,"6943.0, 1945.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,LEFT_THALAMUS_PROPER_SUVR,,<class 'numpy.float64'>,None,"2.057, 0.728",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,LEFT_THALAMUS_PROPER_VOLUME,,<class 'numpy.float64'>,None,"9616.0, 3953.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,LEFT_VENTRALDC_SUVR,,<class 'numpy.float64'>,None,"1.818, 0.76",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,LEFT_VENTRALDC_VOLUME,,<class 'numpy.float64'>,None,"5592.0, 2259.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,LEFT_VESSEL_SUVR,,<class 'numpy.float64'>,None,"2.173, 0.936",1413.0,103.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,LEFT_VESSEL_VOLUME,,<class 'numpy.float64'>,None,"311.0, 1.0",1413.0,103.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,RIGHT_ACCUMBENS_AREA_SUVR,,<class 'numpy.float64'>,None,"2.26, 0.587",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,RIGHT_ACCUMBENS_AREA_VOLUME,,<class 'numpy.float64'>,None,"815.0, 172.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,RIGHT_AMYGDALA_SUVR,,<class 'numpy.float64'>,None,"2.584, 0.772",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,RIGHT_AMYGDALA_VOLUME,,<class 'numpy.float64'>,None,"2380.0, 595.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,RIGHT_CAUDATE_SUVR,,<class 'numpy.float64'>,None,"1.665, 0.434",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,RIGHT_CAUDATE_VOLUME,,<class 'numpy.float64'>,None,"6880.0, 2003.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,RIGHT_CEREBELLUM_CORTEX_SUVR,,<class 'numpy.float64'>,None,"1.164, 0.954",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,RIGHT_CEREBELLUM_CORTEX_VOLUME,,<class 'numpy.float64'>,None,"67648.0, 36079.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,RIGHT_CEREBELLUM_WHITE_MATTER_SUVR,,<class 'numpy.float64'>,None,"1.559, 0.791",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,RIGHT_CEREBELLUM_WHITE_MATTER_VOLUME,,<class 'numpy.float64'>,None,"21449.0, 6779.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,RIGHT_CEREBRAL_WHITE_MATTER_SUVR,,<class 'numpy.float64'>,None,"2.462, 0.806",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,RIGHT_CEREBRAL_WHITE_MATTER_VOLUME,,<class 'numpy.float64'>,None,"290343.0, 129854.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,RIGHT_CHOROID_PLEXUS_SUVR,,<class 'numpy.float64'>,None,"3.39, 0.61",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,RIGHT_CHOROID_PLEXUS_VOLUME,,<class 'numpy.float64'>,None,"1753.0, 126.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,RIGHT_HIPPOCAMPUS_SUVR,,<class 'numpy.float64'>,None,"2.0, 0.755",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,RIGHT_HIPPOCAMPUS_VOLUME,,<class 'numpy.float64'>,None,"5758.0, 852.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,RIGHT_INF_LAT_VENT_SUVR,,<class 'numpy.float64'>,None,"2.206, 0.448",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,RIGHT_INF_LAT_VENT_VOLUME,,<class 'numpy.float64'>,None,"4987.0, 67.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,RIGHT_LATERAL_VENTRICLE_SUVR,,<class 'numpy.float64'>,None,"1.41, 0.221",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,RIGHT_LATERAL_VENTRICLE_VOLUME,,<class 'numpy.float64'>,None,"71992.0, 3386.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,RIGHT_PALLIDUM_SUVR,,<class 'numpy.float64'>,None,"2.491, 0.791",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,RIGHT_PALLIDUM_VOLUME,,<class 'numpy.float64'>,None,"3207.0, 688.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,RIGHT_PUTAMEN_SUVR,,<class 'numpy.float64'>,None,"2.253, 0.766",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,RIGHT_PUTAMEN_VOLUME,,<class 'numpy.float64'>,None,"7115.0, 2106.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,RIGHT_THALAMUS_PROPER_SUVR,,<class 'numpy.float64'>,None,"2.123, 0.7",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,RIGHT_THALAMUS_PROPER_VOLUME,,<class 'numpy.float64'>,None,"10375.0, 3522.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,RIGHT_VENTRALDC_SUVR,,<class 'numpy.float64'>,None,"1.847, 0.786",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,RIGHT_VENTRALDC_VOLUME,,<class 'numpy.float64'>,None,"5634.0, 1892.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,RIGHT_VESSEL_SUVR,,<class 'numpy.float64'>,None,"2.138, 0.979",1400.0,116.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,RIGHT_VESSEL_VOLUME,,<class 'numpy.float64'>,None,"278.0, 1.0",1400.0,116.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,Npositive,,<class 'numpy.float64'>,"0.0, nan","0.0, 0.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_TAUPVC_6MM,,CSF_SUVR,CSF_SUVR,,<class 'numpy.float64'>,None,"1.499, 0.451",1451.0,65.0,pop not found,keep,predittore,intervallo,,
,UCBERKELEY_TAUPVC_6MM,,,RID,,<class 'numpy.int64'>,None,"7121.0, 21.0",1516.0,0.0,pop not found,keep,,,,
,UCBERKELEY_TAUPVC_6MM,,,VISCODE2,,<class 'str'>,"m144, m150, m162, m156, m168",None,1516.0,0.0,pop not found,keep,,,,
,UCBERKELEY_TAUPVC_6MM,,,SCANDATE,,<class 'str'>,"2018-02-02, 2018-04-24, 2019-04-23, 2018-02-20, 2019-01-10",None,1516.0,0.0,pop not found,keep,,,,
,UCBERKELEY_TAUPVC_6MM,,,CTX_ENTORHINAL_VOLUME,,<class 'numpy.float64'>,None,"5946.0, 746.0",1451.0,65.0,pop not found,keep,predittore,intervallo,,
,UCBERKELEY_TAUPVC_6MM,,,CSF_VOLUME,,<class 'numpy.float64'>,None,"3561.0, 670.0",1451.0,65.0,pop not found,keep,predittore,intervallo,,
,UCBERKELEY_TAUPVC_6MM,,,CTX_FUSIFORM_VOLUME,,<class 'numpy.float64'>,None,"25167.0, 10371.0",1451.0,65.0,pop not found,keep,predittore,intervallo,,
,UCBERKELEY_TAUPVC_6MM,,,CTX_INFERIORPARIETAL_VOLUME,,<class 'numpy.float64'>,None,"37678.0, 12611.0",1451.0,65.0,pop not found,keep,predittore,intervallo,,
,UCBERKELEY_TAUPVC_6MM,,,CTX_INFERIORTEMPORAL_VOLUME,,<class 'numpy.float64'>,None,"29491.0, 9715.0",1451.0,65.0,pop not found,keep,predittore,intervallo,,
,UCBERKELEY_TAUPVC_6MM,,,CTX_LATERALOCCIPITAL_VOLUME,,<class 'numpy.float64'>,None,"32783.0, 13885.0",1451.0,65.0,pop not found,keep,predittore,intervallo,,
,UCBERKELEY_TAUPVC_6MM,,,CTX_MIDDLETEMPORAL_VOLUME,,<class 'numpy.float64'>,None,"31685.0, 11421.0",1451.0,65.0,pop not found,keep,predittore,intervallo,,
,UCBERKELEY_TAUPVC_6MM,,,CTX_PARAHIPPOCAMPAL_VOLUME,,<class 'numpy.float64'>,None,"5685.0, 2214.0",1451.0,65.0,pop not found,keep,predittore,intervallo,,
,UCBERKELEY_TAUPVC_6MM,,,CTX_PRECUNEUS_VOLUME,,<class 'numpy.float64'>,None,"26608.0, 11140.0",1451.0,65.0,pop not found,keep,predittore,intervallo,,
,UCBERKELEY_TAUPVC_6MM,,,Apositive,,<class 'numpy.float64'>,"1.0, 0.0, nan","1.0, 0.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_TAUPVC_6MM,,,Tpositive,,<class 'numpy.float64'>,"1.0, 0.0, nan","1.0, 0.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_TAUPVC_6MM,,,LONIUID,,<class 'numpy.int64'>,None,"11432364.0, 513671.0",1516.0,0.0,pop not found,keep,,,,
,UCBERKELEY_TAUPVC_6MM,,,PTID,,<class 'str'>,"011_S_0021, 023_S_0031, 067_S_0056, 100_S_0069, 073_S_0089",None,1516.0,0.0,pop not found,keep,,,,
,UCBERKELEY_TAUPVC_6MM,,,SITEID,,<class 'numpy.int64'>,None,"941.0, 2.0",1516.0,0.0,pop not found,keep,,,,
,UCBERKELEY_TAUPVC_6MM,,,PROCESSDATE,,<class 'str'>,"2022-09-02, 2024-08-02, 2024-02-15, 2024-08-22, 2022-11-18",None,1516.0,0.0,pop not found,keep,,,,
,UCBERKELEY_TAUPVC_6MM,,,TRACER,,<class 'str'>,"FTP, MK6240, PI2620",None,1516.0,0.0,pop not found,keep,,,,
,UCBERKELEY_TAUPVC_6MM,,,TRACER_SUVR_WARNING,,<class 'str'>,DO NOT COMPARE SUVRs ACROSS TRACERS,None,1516.0,0.0,pop not found,keep,,,,
,UCBERKELEY_TAUPVC_6MM,,,META_TEMPORAL_SUVR,,<class 'numpy.float64'>,None,"3.517, 0.916",1516.0,0.0,pop not found,keep,,,,
,UCBERKELEY_TAUPVC_6MM,,,META_TEMPORAL_VOLUME,,<class 'numpy.float64'>,None,"93169.0, 36639.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_TAUPVC_6MM,,,CTX_ENTORHINAL_SUVR,,<class 'numpy.float64'>,None,"2.345, 0.829",1516.0,0.0,pop not found,keep,,,,
,UCBERKELEY_TAUPVC_6MM,,,INFERIORCEREBELLUM_SUVR,,<class 'numpy.float64'>,1.0,"1.0, 1.0",1516.0,0.0,pop not found,keep,,,,
,UCBERKELEY_TAUPVC_6MM,,,INFERIORCEREBELLUM_VOLUME,,<class 'numpy.float64'>,None,"85726.0, 40753.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_TAUPVC_6MM,,,BRAINSTEM_SUVR,,<class 'numpy.float64'>,None,"1.32, 0.688",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_TAUPVC_6MM,,,BRAINSTEM_VOLUME,,<class 'numpy.float64'>,None,"30815.0, 13781.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_TAUPVC_6MM,,,CC_ANTERIOR_SUVR,,<class 'numpy.float64'>,None,"1.263, 0.486",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_TAUPVC_6MM,,,CC_ANTERIOR_VOLUME,,<class 'numpy.float64'>,None,"1763.0, 490.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_TAUPVC_6MM,,,CC_CENTRAL_SUVR,,<class 'numpy.float64'>,None,"1.459, 0.429",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_TAUPVC_6MM,,,CC_CENTRAL_VOLUME,,<class 'numpy.float64'>,None,"1380.0, 259.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_TAUPVC_6MM,,,CC_MID_ANTERIOR_SUVR,,<class 'numpy.float64'>,None,"1.194, 0.444",1451.0,65.0,pop not found,keep,,,,
